Benchmark, Variant, Size, Density, Time, Hit Rate,DIAG
GauSei,Specialized,256,0.2,76463820,1,1
GauSei,SparseRAJA,256,0.2,159335962,1,1
GauSei,Specialized,256,0.2,2891422924,0.00389108,0
GauSei,SparseRAJA,256,0.2,156554426,1,0
GauSei,Specialized,256,0.3,114412592,1,1
GauSei,SparseRAJA,256,0.3,261758529,1,1
GauSei,Specialized,256,0.3,4465303975,0.00389108,0
GauSei,SparseRAJA,256,0.3,210045740,1,0
GauSei,Specialized,256,0.5,191132002,1,1
GauSei,SparseRAJA,256,0.5,429256928,1,1
GauSei,Specialized,256,0.5,7392002946,0.00389108,0
GauSei,SparseRAJA,256,0.5,332392212,1,0
GauSei,Dense,256,1,389031750,1,0
GauSei,Dense,256,1,391427892,1,0
GauSei,Specialized,256,0.6,229542991,1,1
GauSei,SparseRAJA,256,0.6,515537485,1,1
GauSei,Specialized,256,0.6,8702914075,0.00389108,0
GauSei,SparseRAJA,256,0.6,411109609,1,0
GauSei,Specialized,256,0.2,76448243,1,1
GauSei,SparseRAJA,256,0.2,159223548,1,1
GauSei,Specialized,256,0.2,2891657480,0.00389108,0
GauSei,SparseRAJA,256,0.2,156509226,1,0
GauSei,Specialized,256,0.4,153473597,1,1
GauSei,SparseRAJA,256,0.4,351286373,1,1
GauSei,Specialized,256,0.4,5883084831,0.00389108,0
GauSei,SparseRAJA,256,0.4,291530464,1,0
GauSei,Specialized,256,0.3,114389548,1,1
GauSei,SparseRAJA,256,0.3,261813929,1,1
GauSei,Specialized,256,0.3,4464748016,0.00389108,0
GauSei,SparseRAJA,256,0.3,210023832,1,0
GauSei,Specialized,256,0.7,268551390,1,1
GauSei,SparseRAJA,256,0.7,541321340,1,1
GauSei,Specialized,256,0.7,10251588544,0.00389108,0
GauSei,SparseRAJA,256,0.7,541784787,1,0
GauSei,Dense,256,1,388998916,1,0
GauSei,Dense,256,1,391537369,1,0
GauSei,Specialized,256,0.8,306720096,1,1
GauSei,SparseRAJA,256,0.8,606345492,1,1
GauSei,Specialized,256,0.8,11627152097,0.00389108,0
GauSei,SparseRAJA,256,0.8,616156721,1,0
GauSei,Specialized,256,0.5,191095348,1,1
GauSei,SparseRAJA,256,0.5,429448931,1,1
GauSei,Specialized,256,0.5,7395265345,0.00389108,0
GauSei,SparseRAJA,256,0.5,332398557,1,0
GauSei,Specialized,256,0.9,344701257,1,1
GauSei,SparseRAJA,256,0.9,791659778,1,1
GauSei,Specialized,256,0.9,13194069484,0.00389108,0
GauSei,SparseRAJA,256,0.9,726737175,1,0
GauSei,Specialized,256,1,383976505,1,1
GauSei,SparseRAJA,256,1,751594566,1,1
GauSei,Specialized,256,1,14674650358,0.00389108,0
GauSei,SparseRAJA,256,1,652100599,1,0
GauSei,Specialized,256,0.3,114382987,1,1
GauSei,SparseRAJA,256,0.3,261757942,1,1
GauSei,Specialized,256,0.3,4465546851,0.00389108,0
GauSei,SparseRAJA,256,0.3,210120895,1,0
GauSei,Specialized,256,0.4,153461119,1,1
GauSei,SparseRAJA,256,0.4,351518254,1,1
GauSei,Specialized,256,0.4,5884386581,0.00389108,0
GauSei,SparseRAJA,256,0.4,291473290,1,0
GauSei,Dense,256,1,388998904,1,0
GauSei,Dense,256,1,391375959,1,0
SpMV,Specialized,256,0.9,428182136,1,0
SpMV,SparseRAJA,256,0.9,711977490,1,0
GauSei,Specialized,256,0.6,229592320,1,1
GauSei,SparseRAJA,256,0.6,515227422,1,1
GauSei,Specialized,256,0.6,8699216219,0.00389108,0
GauSei,SparseRAJA,256,0.6,411108090,1,0
SpMV,Specialized,256,0.9,340504258,1,0
SpMV,SparseRAJA,256,0.9,711989118,1,0
SpMV,Specialized,256,0.9,340362970,1,0
SpMV,SparseRAJA,256,0.9,712025125,1,0
GauSei,Specialized,256,0.3,114408330,1,1
GauSei,SparseRAJA,256,0.3,261875901,1,1
GauSei,Specialized,256,0.3,4465499174,0.00389108,0
GauSei,SparseRAJA,256,0.3,210048439,1,0
GauSei,Dense,256,1,388941699,1,0
GauSei,Dense,256,1,391383229,1,0
GauSei,Specialized,256,0.4,153463583,1,1
GauSei,SparseRAJA,256,0.4,351297867,1,1
GauSei,Specialized,256,0.4,5882909884,0.00389108,0
GauSei,SparseRAJA,256,0.4,291347362,1,0
GauSei,Specialized,256,0.5,191123740,1,1
GauSei,SparseRAJA,256,0.5,429392065,1,1
GauSei,Specialized,256,0.5,7395171570,0.00389108,0
GauSei,SparseRAJA,256,0.5,332172161,1,0
GauSei,Specialized,256,0.7,268560386,1,1
GauSei,SparseRAJA,256,0.7,541269592,1,1
GauSei,Specialized,256,0.7,10248683781,0.00389108,0
GauSei,SparseRAJA,256,0.7,541674024,1,0
GauSei,Specialized,256,0.075,27713403,1,1
GauSei,SparseRAJA,256,0.075,76055647,1,1
GauSei,Specialized,256,0.075,1194726054,0.00389108,0
GauSei,SparseRAJA,256,0.075,71147005,1,0
SpMV,Specialized,256,0.01,1564914,1,0
SpMV,SparseRAJA,256,0.01,10036051,1,0
SpMV,Specialized,256,0.01,1564072,1,0
SpMV,SparseRAJA,256,0.01,10032744,1,0
SpMV,Specialized,256,0.075,20183094,1,0
SpMV,SparseRAJA,256,0.075,64589861,1,0
SpMV,Specialized,256,0.075,20165081,1,0
SpMV,SparseRAJA,256,0.075,64570664,1,0
GauSei,Specialized,256,0.075,27732269,1,1
