Benchmark, Variant, Size, Density, Time, Hit Rate, DIAG
GauSei,SparseRAJA,256,0.5,34680236298,0.976763,0
GauSei,Dense,256,1,2614993458,1,0
GauSei,Dense,256,1,2606420395,1,0
GauSei,Specialized,256,0.2,42036962,1,1
GauSei,SparseRAJA,256,0.2,138606146,1,1
GauSei,Specialized,256,0.2,4494015733,0.00389108,0
GauSei,SparseRAJA,256,0.2,12823406329,0.943668,0
GauSei,Dense,256,1,2618037121,1,0
GauSei,Dense,256,1,2611414760,1,0
GauSei,Specialized,256,0.4,77314000,1,1
GauSei,SparseRAJA,256,0.4,261722711,1,1
GauSei,Specialized,256,0.4,9334003918,0.00389108,0
GauSei,SparseRAJA,256,0.4,27893103116,0.971007,0
GauSei,Specialized,256,0.6,116549748,1,1
GauSei,SparseRAJA,256,0.6,397614963,1,1
GauSei,Specialized,256,0.6,15265813626,0.00389108,0
GauSei,SparseRAJA,256,0.6,44278288260,0.980881,0
GauSei,Specialized,256,0.3,60741889,1,1
GauSei,SparseRAJA,256,0.3,203312667,1,1
GauSei,Specialized,256,0.3,7162379905,0.00389108,0
GauSei,SparseRAJA,256,0.3,20816593811,0.961797,0
GauSei,Dense,256,1,2607019082,1,0
GauSei,Dense,256,1,2605449120,1,0
GauSei,Specialized,256,0.7,132157488,1,1
GauSei,SparseRAJA,256,0.7,449558934,1,1
GauSei,Specialized,256,0.7,16150216506,0.00389108,0
GauSei,SparseRAJA,256,0.7,47680997016,0.983457,0
GauSei,Specialized,256,0.8,149510305,1,1
GauSei,SparseRAJA,256,0.8,510945563,1,1
GauSei,Specialized,256,0.8,18523166953,0.00389108,0
GauSei,SparseRAJA,256,0.8,54917695770,0.98549,0
GauSei,Specialized,256,0.5,98073595,1,1
GauSei,SparseRAJA,256,0.5,333142829,1,1
GauSei,Specialized,256,0.5,12610191392,0.00389108,0
GauSei,SparseRAJA,256,0.5,36999211660,0.976763,0
GauSei,Specialized,256,0.3,59477626,1,1
GauSei,SparseRAJA,256,0.3,198165234,1,1
